message,label,Extracted URL,Message Len,FQDN,Website Size in KB,Website Textual Content Length,Status Code,Parked
"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",ham,,276,,,,,
Hurry home. Soup is DONE!,ham,,25,,,,,
No no. I will check all rooms befor activities,ham,,46,,,,,
"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",ham,,153,,,,,
Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,ham,,74,,,,,
Lemme know when you're here,ham,,27,,,,,
He needs to stop going to bed and make with the fucking dealing,ham,,63,,,,,
"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",ham,,147,,,,,
"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",ham,,154,,,,,
I remain unconvinced that this isn't an elaborate test of my willpower,ham,,70,,,,,
"""Life is nothing wen v get everything"". But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",ham,,159,,,,,
how are you? I miss you!,ham,,24,,,,,
I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,ham,,85,,,,,
"Hey , is * rite u put »10 evey mnth is that all?",ham,,48,,,,,
i am going to bed now prin,ham,,26,,,,,
I think just yourself …Thanks and see you tomo,ham,,46,,,,,
If u dun drive then how i go 2 sch.,ham,,35,,,,,
I not at home now lei...,ham,,24,,,,,
Ok then i will come to ur home after half an hour,ham,,49,,,,,
Do u hav any frnd by name ashwini in ur college?,ham,,48,,,,,
Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,ham,,80,,,,,
K then 2marrow are you coming to class.,ham,,39,,,,,
Pls send me your address sir.,ham,,29,,,,,
I want to lick your pussy now...,ham,,32,,,,,
"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",ham,,75,,,,,
"I'll see, but prolly yeah",ham,,25,,,,,
Thought we could go out for dinner. I'll treat you! Seem ok?,ham,,60,,,,,
Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,ham,,154,,,,,
Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,ham,,230,,,,,
What you doing?how are you?,ham,,27,,,,,
"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though",ham,,92,,,,,
Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,ham,,87,,,,,
Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),ham,,116,,,,,
"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",ham,,126,,,,,
Yunny... I'm goin to be late,ham,,28,,,,,
Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,ham,,160,,,,,
"Cool, want me to go to kappa or should I meet you outside mu",ham,,60,,,,,
"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",ham,,153,,,,,
May b approve panalam...but it should have more posts..,ham,,55,,,,,
"Sorry, I'll call later",ham,,22,,,,,
I dont thnk its a wrong calling between us,ham,,42,,,,,
Me i'm not workin. Once i get job...,ham,,36,,,,,
And by when you're done I mean now,ham,,34,,,,,
"""Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U..."" Gud nyt...",ham,,155,,,,,
Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,ham,,147,,,,,
Is it your yahoo boys that bring in the perf? Or legal.,ham,,55,,,,,
No need to say anything to me. I know i am an outsider,ham,,54,,,,,
have you ever had one foot before?,ham,,34,,,,,
Just got to  &lt;#&gt;,ham,,22,,,,,
"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her",ham,,103,,,,,
"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",ham,,159,,,,,
Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?,ham,,87,,,,,
Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),ham,,153,,,,,
Infact happy new year. How are you where are you when are we seeing,ham,,67,,,,,
That's a shame! Maybe cld meet for few hrs tomo?,ham,,48,,,,,
Lol I would but despite these cramps I like being a girl.,ham,,57,,,,,
I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.,ham,,157,,,,,
Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,ham,,139,,,,,
"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",ham,,158,,,,,
I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,ham,,90,,,,,
Ü comin to fetch us oredi...,ham,,28,,,,,
What's nannys address?,ham,,22,,,,,
Haf u eaten? Wat time u wan me 2 come?,ham,,38,,,,,
"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",ham,,92,,,,,
This single single answers are we fighting? Plus i said am broke and you didnt reply,ham,,84,,,,,
It certainly puts things into perspective when something like this happens,ham,,74,,,,,
Now got tv 2 watch meh? U no work today?,ham,,40,,,,,
i felt so...not any conveying reason.. Ese he... What about me?,ham,,63,,,,,
How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,ham,,134,,,,,
I told that am coming on wednesday.,ham,,35,,,,,
"Its ok, called mom instead have fun",ham,,35,,,,,
Well if I'm that desperate I'll just call armand again,ham,,54,,,,,
Are you at work right now ?,ham,,27,,,,,
Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,ham,,111,,,,,
"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",ham,,157,,,,,
Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,ham,,124,,,,,
"Sorry, I'll call later",ham,,22,,,,,
Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,ham,,77,,,,,
And pls pls drink plenty plenty water,ham,,37,,,,,
How are you doing. How's the queen. Are you going for the royal wedding,ham,,71,,,,,
He's in lag. That's just the sad part but we keep in touch thanks to skype,ham,,74,,,,,
Ok lor then we go tog lor...,ham,,28,,,,,
Two teams waiting for some players,ham,,34,,,,,
Can ü send me a copy of da report?,ham,,34,,,,,
"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",ham,,67,,,,,
"Ok da, i already planned. I wil pick you.",ham,,41,,,,,
"Sorry, I'll call later in meeting",ham,,33,,,,,
I just really need shit before tomorrow and I know you won't be awake before like 6,ham,,83,,,,,
I'm good. Have you registered to vote?,ham,,38,,,,,
"Hmm ok, i'll stay for like an hour cos my eye is really sore!",ham,,61,,,,,
Dear got bus directly to calicut,ham,,32,,,,,
Mm umma ask vava also to come tell him can play later together,ham,,62,,,,,
"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",ham,,79,,,,,
"Sorry, I'll call later",ham,,22,,,,,
"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",ham,,158,,,,,
&lt;#&gt;  w jetton ave if you forgot,ham,,37,,,,,
Ok i'm coming home now.,ham,,23,,,,,
Can not use foreign stamps in this country.,ham,,43,,,,,
"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",ham,,108,,,,,
I will come tomorrow di,ham,,23,,,,,
Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,ham,,81,,,,,
Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,ham,,154,,,,,
C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.,ham,,84,,,,,
How are you enjoying this semester? Take care brother.,ham,,54,,,,,
"Get the door, I'm here",ham,,22,,,,,
"Lets use it next week, princess :)",ham,,34,,,,,
Or i go home first lar ü wait 4 me lor.. I put down my stuff first..,ham,,68,,,,,
I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,ham,,74,,,,,
No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),ham,,102,,,,,
Oi when you gonna ring,ham,,22,,,,,
I attended but nothing is there.,ham,,32,,,,,
Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.,ham,,76,,,,,
No dear i was sleeping :-P,ham,,26,,,,,
Er mw im filled tuth is aight,ham,,29,,,,,
Will be office around 4 pm. Now i am going hospital.,ham,,52,,,,,
Actually i'm waiting for 2 weeks when they start putting ad.,ham,,60,,,,,
Anything lor if they all go then i go lor...,ham,,44,,,,,
U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,ham,,77,,,,,
"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",ham,,263,,,,,
Yo you around? A friend of mine's lookin to pick up later tonight,ham,,65,,,,,
Stupid auto correct on my phone,ham,,31,,,,,
Double eviction this week - Spiral and Michael and good riddance to them!,ham,,73,,,,,
"""The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!"", Gud night....",ham,,129,,,,,
"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",ham,,131,,,,,
Buy one egg for me da..please:),ham,,31,,,,,
Have you started in skye,ham,,24,,,,,
Have you bookedthe hut? And also your time off? How are you by the way?,ham,,71,,,,,
And several to you sir.,ham,,23,,,,,
U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,ham,,79,,,,,
I'm at home. Please call,ham,,24,,,,,
My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,ham,,97,,,,,
Now only i reached home. . . I am very tired now. . I will come tomorro,ham,,71,,,,,
Life style garments account no please.,ham,,38,,,,,
Lol wtf random. Btw is that your lunch break,ham,,44,,,,,
"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",ham,,88,,,,,
"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",ham,,155,,,,,
Detroit. The home of snow. Enjoy it.,ham,,36,,,,,
Okie...,ham,,7,,,,,
"Aight, I'm chillin in a friend's room so text me when you're on the way",ham,,71,,,,,
Is toshiba portege m100 gd?,ham,,27,,,,,
Well welp is sort of a semiobscure internet thing,ham,,49,,,,,
Loosu go to hospital. De dont let it careless.,ham,,46,,,,,
How much for an eighth?,ham,,23,,,,,
Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,ham,,183,,,,,
"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",ham,,118,,,,,
Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,ham,,92,,,,,
"How about clothes, jewelry, and trips?",ham,,38,,,,,
Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,ham,,87,,,,,
I am late. I will be there at,ham,,29,,,,,
Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,ham,,154,,,,,
Are you plans with your family set in stone ?,ham,,45,,,,,
Pls dont forget to study,ham,,24,,,,,
You'll never believe this but i have actually got off at taunton. Wow,ham,,69,,,,,
"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",ham,,141,,,,,
She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,ham,,114,,,,,
 &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,ham,,132,,,,,
The greatest test of courage on earth is to bear defeat without losing heart....gn tc,ham,,85,,,,,
SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,ham,,75,,,,,
Hey so whats the plan this sat? ,ham,,32,,,,,
Beauty sleep can help ur pimples too.,ham,,37,,,,,
Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,ham,,122,,,,,
Where to get those?,ham,,19,,,,,
"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",ham,,106,,,,,
Ball is moving a lot.will spin in last :)so very difficult to bat:),ham,,67,,,,,
Haiyoh... Maybe your hamster was jealous of million,ham,,51,,,,,
Can you please send me my aunty's number,ham,,40,,,,,
I'm glad. You are following your dreams.,ham,,40,,,,,
I've reached home finally...,ham,,28,,,,,
"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",ham,,152,,,,,
U can call now...,ham,,17,,,,,
"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",ham,,138,,,,,
Yes. I come to nyc for audiitions and am trying to relocate.,ham,,60,,,,,
I pocked you up there before,ham,,28,,,,,
Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,ham,,142,,,,,
I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),ham,,139,,,,,
Hey mr whats the name of that bill brison book the one about language and words ,ham,,80,,,,,
"Okay, good, no problem, and thanx!",ham,,34,,,,,
"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",ham,,290,,,,,
Call me when u're done...,ham,,25,,,,,
G.W.R,ham,,5,,,,,
You best watch what you say cause I get drunk as a motherfucker,ham,,63,,,,,
