label,text,translated_text
ham,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,Desculpe da :) pensei em chamá -lo de muitas vezes :) Lil Ocupado. Vou ligar para você ao meio -dia ..
ham,Its sarcasm.. .nt scarcasim,É sarcasmo ... não sarcasmo
ham,Great! I have to run now so ttyl!,Ótimo!Eu tenho que correr agora tão ttyl!
ham,Feel like trying kadeem again? :V,Está com vontade de experimentar Kadeem de novo?: V
ham,Dai  &lt;#&gt;  naal eruku.,Dai & lt;#& gt;Naal Eruku.
ham,Not yet chikku..wat abt u?,Ainda não é chikku .. watb u?
ham,Ok...,OK...
ham,Want to finally have lunch today?,Quer finalmente almoçar hoje?
ham,Do you know when dad will be back?,Você sabe quando o pai voltará?
spam,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?","Olá querida, como você está hoje?Eu adoraria conversar, por que você não me diz como você é e em que está sexy?"
spam,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,"8007 grátis para a 1ª semana!NO1 Nokia Tone 4 Ur Mob toda semana, apenas txt Nokia a 8007, obtenha txting e diga a seus companheiros www.getzed.co.uk POBOX 36504 W4 NORM DE 5WQ 150P/TON 16+"
ham,He remains a bro amongst bros,Ele continua sendo um irmão entre os Bros
ham,R u meeting da ge at nite tmr?,R U ENCONTRAR DA GE AT NITE TMR?
ham,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.","* Foi um bom dia e, impressionantemente, eu era sensato, voltei para casa cedo e agora me sinto bem.Ou sou apenas chato?!Quando é o seu, não me lembro."
ham,Why de. You looking good only:-)..,Por que de.Você está com boa aparência :-) ..
spam,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp å£1.50/msg,"Quer transar 2nite?Deseja locais reais de cachorrinhos enviados diretamente ao seu celular?Junte -se à maior rede de dogging do Reino Unido.TXT Park para 69696 agora!NYT.EC2A.3LP Å £ 1,50/MSG"
spam,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,Tentamos entrar em contato com você e sua resposta à nossa oferta de um novo Nokia Fone e Camecorder Hit Responder ou ligue para 08000930705 para entrega
ham,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,"Sim.Eles responderam meu e -mail.Vou ao escritório de gerenciamento mais tarde.Além disso, também entrará em jogo mais tarde ou na quarta -feira."
ham,"That's cool, I'll come by like  &lt;#&gt; ish","Isso é legal, eu vou passar como & lt;#& gt;ish"
ham,Super msg da:)nalla timing.,Super Msg da :) Nalla Timing.
ham,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?","Boa tarde, meu boytoy ... como você está se sentindo hoje?Melhor, eu espero?Você está sendo meu bom menino?Você é meu obediente, escravo?Você agrada sua rainha?"
ham,I am 6 ft. We will be a good combination!,Estou com 6 pés. Seremos uma boa combinação!
ham,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,Eu estou doente !!Estou carente !!Quero você !!* beictes** Stomps Feet* Onde você está?!* beictes** pisam pés* Eu quero meu escravo !!Eu o quero agora !!
ham,* Am on a train back from northampton so i'm afraid not!,"* Estou em um trem de volta de Northampton, então receio que não!"
ham,Where in abj are you serving. Are you staying with dad or alone.,Onde em Abuja você está servindo.Você está ficando com o pai ou sozinho.
ham,Was playng 9 doors game and gt racing on phone lol,Estava jogando 9 portas de jogo e corrida GT no telefone lol
spam,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message","Novos tons desta semana incluem: 1) McFly-All AB .., 2) Sara Jorge-Shock .. 3) Will Smith-Switch .. Para pedir, Siga as instruções sobre a próxima mensagem"
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.","Resolva D Case: Um homem foi encontrado assassinado em & lt; decimal & gt;.& lt;#& gt;Tarde.1, sua esposa chamou a polícia.2, a polícia questionou a todos.3, esposa: Senhor, eu estava dormindo, quando o assassinato ocorreu.4.COOK: Eu estava cozinhando.5.Gardener: Eu estava escolhendo vegetais.6. House-Maid: Fui 2 D Correios.7.CHILDREN: Fomos 2 jogadas.8.NEIGHBOUR: Fomos 2 um casamento.A polícia prendeu D assassino imediatamente.Quem é?Responda com a razão, se você é brilhante."
ham,I'm on da bus going home...,Estou no ônibus da DA indo para casa ...
ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,Recebi uma ligação de um número de telefone fixo...Me pediram para vir para Anna Nagar...Eu irei à tarde
ham,I'm okay. Chasing the dream. What's good. What are you doing next.,Estou bem.Perseguindo o sonho.O que é bom.O que você está fazendo a seguir.
ham,Yupz... I've oredi booked slots 4 my weekends liao... ,Yupz ... eu oredi slots reservados 4 meus fins de semana liao ...
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,URGENTE!Estamos tentando entrar em contato com os shows de sorteio dos EUA que você ganhou um prêmio £ £ 800 garantido.Ligue para 09050003091 da linha de terra.Reivindicação C52.Apenas 12 horas válidas
ham,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,Há muitos modelos ... ERICSON SONY também der .. & lt;#& gt;..é luks bom bt eu esqueci modl não
ham,Okie,Okie
ham,Yes I know the cheesy songs from frosty the snowman :),"Sim, eu conheço as músicas bregas de Frosty the Snowman :)"
ham,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..","Você está ok, Vikky Vl C Witin & lt;#& gt;Mins e Il Responder U .."
spam,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p ,"Fãs de esportes - Obtenha as últimas notícias esportivas STR* 2 UR Mobile 1 semana grátis, além de um Sport TXT gratuito em 8007 www.getzed.co.uk 0870141701216+ NORM 4TXT/120P"
ham,Hey tmr meet at bugis 930 ?,Ei TMR se encontra no Bugis 930?
spam,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm","Urgente urgente!Temos 800 vôos gratuitos para a Europa para doar, ligue para B4 10 de setembro e leve um amigo 4 grátis.Ligue agora para reivindicar em 09050000555. Ba128nnfwfly150ppm"
ham,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,Todas essas novas camisas novas e a única coisa que eu posso usá -las é o tema nudista; _;você está em mu?
ham,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,"Ei, pães sexy!E aquele dia?Nenhuma palavra sua esta manhã em meu ... :-( ... penso em você"
ham,And whenever you and i see we can still hook up too.,"E sempre que você e eu vêmos, ainda podemos conectar também."
ham,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,"Não, mas estou indo para casa agora, então vá bombear a petrolina ... como ir 2 chuva em breve ..."
ham,Can you use foreign stamps for whatever you send them off for? ,Você pode usar selos estrangeiros para o que você os envia?
spam,FROM 88066 LOST å£12 HELP,De 88066 perdido Å £ 12 ajuda
ham,Oh baby of the house. How come you dont have any new pictures on facebook,Oh bebê da casa.Como é que você não tem nenhuma nova foto no Facebook
ham,"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr""","Fev & lt;#& gt;é \ eu amo você \ ""dia. Envie para todos os seus amigos valorizados \"" Evn -me. Se 3 voltar, nós nos casaremos com a pessoa, você luv!"
ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.","Oi, desculpe, não teve sinal.Eu não vi ou ouvi nada e não, o que é incomum em si!Vou colocar o caso e fazê -lo resolvê -lo!Abraços e beijos."
ham,"Omw back to tampa from west palm, you hear what happened?","OMW de volta a Tampa de West Palm, você ouve o que aconteceu?"
ham,Yup no more already... Thanx 4 printing n handing it up.,Você já não mais ... Thanx 4 imprimindo n entregando.
spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,Freemsg: Gosta de um flerte?Data de resposta agora e junte -se ao serviço de namoro móvel mais rápido do UKS.Msgs rcvd apenas 25p para optar por txt parar para 83021. Data de resposta agora!
ham,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,O que eu quero dizer é que eles o perseguem quando acabar ou está declarado que você pode assistir quantos filmes quiser.
ham,S now only i took tablets . Reaction morning only.,Agora só eu peguei tablets.Apenas manhã de reação.
spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,Ótima nova oferta - Double Mins & Double Txt nas melhores tarifas de laranja e obtenha os mais recentes telefones de câmera 4 grátis!Ligue para MobileUpd8 grátis em 08000839402 agora!ou 2stoptxt t & cs
ham,"Nah, I'm a perpetual DD","Nah, eu sou um DD perpétuo"
ham,Sorry de i went to shop.,"Desculpe, fui fazer compras."
spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,Espero que você tenha gostado do seu novo conteúdo.Texto pare para 61610 para cancelar a inscrição.Ajuda: 08712400602450p fornecido por tons2you.co.uk
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.","Wen seu adorável bcums zangado por você, não leve isso a sério .. porque ficar com raiva é mais infantil e verdadeira maneira de mostrar profundo afeto, cuidar n luv! .. kettoda manda ... tenha um bom dia da."
ham,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,"Ei, você ainda quer ir para Yogasana?Porque se terminarmos em Cine, pode tomar banho e ter o banho de vapor"
ham,Nope i'm not drivin... I neva develop da photos lei...,"Não, eu não estou dirigindo ... eu neva desenvolver fotos lei ..."
ham,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,Estou pensando em descer para Reg para as lições práticas .. arremessou meu avanço .. haha o que você vai?
ham,Cool. I am  &lt;#&gt;  inches long. hope you like them big!,Legal.Eu sou & lt;#& gt;polegadas de comprimento.Espero que você goste deles grande!
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?","House-Maid é o assassino, porque o homem foi assassinado em & lt;#& gt;TH JANEIRO .. como feriado público, todas as empresas estão fechadas, incluindo os correios ... entende?"
ham,Okie.. Thanx..,Okie .. obrigado ..
spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,18 dias para o kickoff Euro2004!Você será mantido informado de todas as últimas notícias e resultados diariamente.Cancelar a inscrição Enviar Get Euro Stop para 83222.
ham,Go where n buy? Juz buy when we get there lar.,Vá para onde n comprar?Juz comprar quando chegarmos lá lar.
ham,Ok lor...,Ok lor ...
ham,I'm working technical support :)voice process.,Estou trabalhando no suporte técnico:) Processo de voz.
ham,It's justbeen overa week since we broke up and already our brains are going to mush!,Já faz mais de uma semana desde que terminamos e já nossos cérebros vão caçar!
ham,"Tunde, how are you doing. This is just wishing you a great day. Abiola.","Tunde, como você está.Isso está apenas desejando a você um ótimo dia.Abiola."
ham,Nope... C Ì_ then...,Não ... c ì_ então ...
